A,B,C
31,0.9794343150122631,38
86,0.23424828953087062,21
12,0.9772297265765313,10
52,0.5302605642070989,10
79,0.6255699551150895,11
84,0.9733673198313224,37
55,0.5679297920678044,33
92,0.999763920317771,86
92,0.2737485802124282,6
25,0.38865336924082194,87
95,0.47620695893773446,39
30,0.8305771111705149,40
45,0.790004252941874,49
50,0.6738522647800613,94
59,0.758369847508515,59
74,0.13824895051507757,86
40,0.958799054492318,5
56,0.15404556813211934,27
9,0.5730002265117344,98
20,0.7187545123100559,60
82,0.17833551401247805,1
49,0.18317149389146703,43
2,0.720882284907946,4
19,0.36022415585735545,57
1,0.1643328113790551,92
24,0.8502522653714025,66
24,0.4803361203307456,77
9,0.44763860474879824,90
66,0.13223596493950884,75
46,0.5254021438860491,58
21,0.5731550407022088,99
66,0.8862959562230672,3
94,0.17622257502442384,93
82,0.9192745060186188,58
33,0.8165958411012111,12
17,0.6330819778135776,88
5,0.9733677385074884,78
68,0.11064180599633777,9
16,0.538675443715334,71
78,0.6928885187505286,2
58,0.7142550385997873,41
55,0.11515821083220557,49
76,0.586817386359262,74
56,0.5683491980559039,28
94,0.3729292330944647,40
62,0.4652947930260761,21
66,0.06963958903576517,57
63,0.6860275201788756,15
70,0.5710111224252458,60
98,0.9283063252377776,63
26,0.0788577045081551,36
19,0.9922360696480813,52
71,0.2719238271697846,79
53,0.829046406481981,60
51,0.0077095731306481285,57
17,0.11924277542918482,51
4,0.2513800210401719,6
75,0.1895602813458772,57
38,0.1127303102612478,12
13,0.5288676454365846,86
16,0.5477262942507329,93
31,0.308104851642221,42
28,0.3963070934205025,89
23,0.12642727302654433,22
79,0.8694023714016185,11
95,0.9638090382562507,41
11,0.7425885000237895,35
78,0.5101549792369037,45
26,0.6727116764347696,60
91,0.7139431341008228,40
55,0.5601622676110413,80
62,0.6454175677920295,97
52,0.29116045008643865,13
64,0.6910354894174151,38
99,0.9059017972708818,89
50,0.9416853750569282,39
83,0.938775986138286,75
73,0.040883828704121106,43
59,0.2410057654729949,65
50,0.2330104585096212,33
70,0.20254053751711598,48
65,0.4367313759432945,64
7,0.27530050252718086,27
28,0.939775537064023,6
94,0.119239325627987,6
48,0.16183374460590638,49
59,0.7897937055901714,95
47,0.25226790584643755,17
7,0.05661900162996503,94
19,0.617997884869164,72
25,0.34105448841164554,55
57,0.19366058965102384,97
74,0.4570785752610752,93
62,0.876517391530627,32
45,0.9010728294346427,39
20,0.6191938065925783,70
48,0.37686597282089707,47
56,0.12791470307804542,41
5,0.5906296473667159,16
31,0.32004189503052205,72
95,0.29923496493128476,86
36,0.8400138917819892,39
48,0.7637604309339814,88
4,0.21777998339664673,54
1,0.6855056027103125,28
28,0.53398348122036,4
17,0.4696387004355437,10
93,0.7722161144499883,89
74,0.23379024048446384,27
38,0.9743619412699818,66
97,0.719129729673381,33
26,0.5851628100268157,61
76,0.8190730367031782,65
34,0.5490867714622679,25
41,0.27658767259847694,96
36,0.10432853852584345,89
82,0.06961129726078463,25
53,0.16479812176297615,15
31,0.5861364990335493,58
37,0.051778240749751014,84
22,0.18659469234373027,51
35,0.3655202806522444,96
51,0.4749781784650412,47
8,0.3163500678158184,38
33,0.410537083273287,84
16,0.43715791937068926,76
91,0.1143674292391984,4
95,0.11060570716088303,44
54,0.5455640936107442,48
96,0.22608216466312103,44
17,0.5223722140977352,69
29,0.013053159549879734,15
81,0.7204969487988233,9
44,0.9065108088927426,2
70,0.3668791258209204,83
88,0.8034610454038457,38
93,0.7103023447099319,53
29,0.4026347592961883,25
14,0.6889257072382139,53
40,0.13400207996856783,68
73,0.32864528238581703,13
29,0.6553687745011302,76
92,0.6428502410399614,80
81,0.5343937281240299,93
49,0.5679066173293436,6
66,0.7782658955681259,92
94,0.30679037202661097,91
12,0.5786455124832827,37
28,0.4076704152544983,6
10,0.6440718475666908,72
81,0.28773522591981926,89
15,0.5645589378020389,63
15,0.930645898474155,91
94,0.8080309684124692,36
24,0.8439709309173501,74
14,0.014806333821731132,70
75,0.9346720279352675,69
82,0.8297052076104626,17
23,0.364489503581753,60
67,0.23638945872570105,46
50,0.353118072738836,57
14,0.4841979153619299,96
62,0.4412054457186003,13
71,0.7131487132527584,83
1,0.10786513883394244,2
61,0.6885564845865214,49
98,0.4666103423456083,69
19,0.06137170274824788,29
13,0.31673900099001606,65
15,0.3846336734069715,36
66,0.025002297220278358,17
81,0.8044573112242219,73
87,0.3987056053348036,69
97,0.1870865040207249,65
17,0.5975447346758305,23
58,0.6257808108181909,11
69,0.7660882539444706,24
89,0.22448092926331809,37
16,0.6148353003856808,87
72,0.6150677396272725,47
4,0.6606167077073565,23
6,0.7248852273660551,5
56,0.44558545271284034,54
97,0.7048850305924139,87
59,0.947901378749324,80
17,0.8554671962995093,49
61,0.9963076599516584,29
97,0.5102891768966967,28
13,0.5335603946321252,29
10,0.5368549321607242,1
74,0.897319734404345,75
82,0.9640678862788794,8
48,0.8469604908991186,92
56,0.810574482596117,93
36,0.13963913250812565,98
80,0.8807014612724339,97
94,0.05237541315809635,18
92,0.339345533674135,5
77,0.1077144186611736,22
44,0.37059261904012974,89
68,0.10275295628646475,59
44,0.08440550127076552,57
73,0.6333787404925882,92
21,0.9792437088894471,44
4,0.16641800888257507,76
76,0.7312369969528139,47
88,0.30502481427171324,6
18,0.3190284114874893,14
61,0.10020118097547492,38
25,0.6223077741243048,42
74,0.5340079850860687,40
85,0.45173663856349133,85
79,0.13047331266620432,42
75,0.8500996441001673,65
94,0.6639175134405796,81
25,0.033662213200167046,46
94,0.5480947723611065,98
23,0.38968997762992585,19
56,0.7718819966561402,56
92,0.6678758737840329,49
34,0.2605854945763486,69
46,0.47291683852240707,39
61,0.5629306173790394,88
16,0.7724703321504343,27
85,0.5481947729562147,54
81,0.15041497148614635,16
20,0.11483776240681687,58
46,0.9995821765948052,95
76,0.7746482766083171,94
50,0.48619862672200664,71
50,0.9023382731093899,30
87,0.004015788607436899,42
52,0.10397948377261501,7
83,0.3879305179604611,8
96,0.947333681327182,28
19,0.7245960216207209,23
17,0.6592633764236635,3
26,0.5854995252837718,23
67,0.6886180727406135,76
42,0.5380465121547006,55
88,0.46462820082994705,29
90,0.32923824265061274,49
47,0.8814754848669236,85
61,0.2146481213707978,59
88,0.15152827240776945,60
72,0.9364867395441402,36
79,0.15014037389224322,32
38,0.7794181236693613,88
64,0.6866000657209768,67
24,0.04867230284773494,37
1,0.3557639572475245,6
39,0.2617900840442007,83
14,0.8321696783339361,1
57,0.38916748266376133,36
46,0.3638271027709482,38
38,0.05034469972218136,55
19,0.20648612751068762,17
28,0.9383949279629945,22
67,0.9248606913067596,15
25,0.4094722767000961,15
41,0.7671907041139664,54
3,0.9489403633605931,74
53,0.774111827482515,47
99,0.5870558298248455,99
92,0.40897171870486404,7
6,0.8862136979961451,59
76,0.7130081374886125,67
38,0.3651655546216882,69
97,0.2536223163814667,48
16,0.7381637153849223,59
62,0.15669009461973915,79
19,0.6873274092403515,80
85,0.7116670344060699,81
5,0.5595458949060329,81
61,0.3269879487156234,32
4,0.021516909283202934,22
52,0.16354211112986627,83
18,0.7567072614381528,96
25,0.9324019168372809,9
60,0.15861859581282622,6
99,0.1299826241475064,17
75,0.05441286917516608,25
10,0.36495637348666554,93
94,0.2993362676607114,83
46,0.11372750400517717,60
98,0.3194483631423243,42
63,0.6515598133749397,57
24,0.7848252595463214,44
82,0.2994395726352461,31
5,0.3713810747982713,22
21,0.6406762974304296,49
2,0.6458457089190499,36
60,0.1473941215634227,52
50,0.0717418409074232,34
24,0.9391065141742496,76
87,0.026277015101030643,19
74,0.6203285077513995,65
28,0.41979960892702683,47
56,0.5227464488901762,23
43,0.4556656625356855,90
95,0.09788082198533687,96
25,0.6178576686884039,77
98,0.038449743286313565,90
36,0.24627222620343392,64
50,0.06412785757785266,91
91,0.15999207039199304,97
94,0.6635143382630839,66
61,0.01595326149296472,19
46,0.8560985945886994,33
49,0.1000445064543668,51
20,0.31580704254178626,10
4,0.7356212610023177,86
38,0.2173776700847414,54
87,0.43030775364834983,58
61,0.7681442692180218,65
20,0.07523586312678432,98
65,0.46661753384086957,76
53,0.6948789061133729,85
40,0.6190694179181144,11
81,0.8102980488015148,21
5,0.39668088751048325,83
46,0.13727693760189597,15
87,0.00694233076775741,33
32,0.95197053990805,46
29,0.8053013092424735,33
86,0.8428521581471624,26
84,0.24493257884262054,73
91,0.5996459038298129,49
11,0.8418874681310837,58
6,0.8914256655360734,66
11,0.2817950950767667,6
97,0.8797020797792661,31
45,0.9198931678794017,57
9,0.30363999974997713,16
69,0.5887597691726532,32
3,0.5438856647819718,2
11,0.1866250179145007,36
35,0.8072192967063344,23
49,0.13743319619347583,3
54,0.321940615461746,88
46,0.10517629994072142,84
48,0.20004468399077757,73
95,0.8129846360178989,77
43,0.3376745581992636,83
12,0.08877632074427488,6
52,0.8324990425818011,11
3,0.4012030550011131,20
17,0.9535899042474274,12
94,0.5944425663851289,78
50,0.4593206828801756,53
89,0.05451887385629739,31
24,0.4643504394423271,21
30,0.559548629296911,17
74,0.10106559617232957,35
66,0.1640029751359955,51
85,0.2796821893909689,80
66,0.6627685377385308,44
34,0.11624983624772478,93
24,0.01910030161218068,50
34,0.2512267305390188,56
58,0.7210002411932906,44
57,0.6485756592658768,91
81,0.8793264861513899,85
35,0.7657553113988675,47
83,0.11424828105055262,17
89,0.08682337040854149,17
84,0.6127277942803457,56
75,0.8080312063651667,98
61,0.8646190085299433,37
50,0.7162198185235342,16
91,0.06082109670294633,30
9,0.1833931439393942,42
2,0.1791726593612497,89
8,0.5070999406433077,10
85,0.4342640100461942,80
3,0.99999924531695,33
46,0.32851752018619695,50
34,0.25883017045149015,78
68,0.01869130175531386,59
40,0.41735817859442637,12
77,0.6627497751273462,23
1,0.8710729155882113,8
74,0.09023558003054033,62
84,0.22192373479106764,30
85,0.1807295890763645,55
26,0.6659475540190233,61
91,0.9332981873019969,4
34,0.34710901151061757,84
60,0.3114598527362953,40
74,0.3768065488407749,14
30,0.35080900529477577,95
93,0.4301662482059865,55
29,0.5191848365101024,8
68,0.16001741312873008,85
77,0.7077211918432356,43
37,0.8820867835949224,18
11,0.5101344740492239,12
54,0.41642947265465935,8
88,0.7339256695175443,41
35,0.646878824362506,33
11,0.520133225422486,21
28,0.33802465924575675,83
85,0.3309322114466303,84
32,0.3655699307604283,90
96,0.8173338295339625,74
96,0.2119809580029569,9
32,0.9682617877620626,9
15,0.5941476785010299,52
50,0.42090498843250257,96
44,0.08239949327492224,45
17,0.370501983606471,70
42,0.738199703199009,45
56,0.9898477554211822,86
76,0.6767254505299235,14
33,0.9589361302792042,12
99,0.6582533018124039,36
79,0.6184222644461524,40
7,0.530351634264212,69
72,0.9846917365125191,90
80,0.8837582327592496,63
22,0.9180652414995174,66
7,0.8054954097353934,67
12,0.22662725525374905,59
9,0.38855652863827084,78
63,0.34910454125634593,17
5,0.24687421721002567,48
37,0.8314351564129236,25
46,0.015530566399036494,50
40,0.9301600481706194,46
25,0.8428759170176329,98
56,0.0877829898860808,17
77,0.7170226516409424,92
54,0.45164760453743746,50
7,0.9341394644227918,51
70,0.35754763062492245,67
34,0.9988647963733436,20
9,0.5553423990464891,14
14,0.18308838775594738,56
15,0.19987055937877296,7
58,0.6366967875911795,50
11,0.5544938895577317,50
15,0.7851582350055054,55
81,0.4231829754954123,15
23,0.0721676662052777,99
93,0.9417414360582221,80
43,0.5547529335806733,84
78,0.396870900134383,74
65,0.8328116263646522,23
15,0.6203795748304884,46
98,0.5119326235618883,21
80,0.13497704450043058,82
47,0.470788980173354,33
21,0.3370992279290461,40
55,0.1455936291475921,42
21,0.7121233104713132,18
41,0.8464041993880125,29
43,0.7809365913939429,5
12,0.03445085227346101,23
69,0.37122078926686375,82
13,0.3675790925103096,33
1,0.5798015208053834,48
83,0.10352977409583497,60
97,0.7690926022753263,12
95,0.233866253787547,54
56,0.5929631813224139,37
63,0.13106563763224788,28
88,0.43791603965804937,95
71,0.5639403304564974,49
98,0.28048329975827124,98
19,0.7767268244730618,51
92,0.40114295666312094,46
93,0.9362663156594182,75
61,0.09611507731017477,36
16,0.5258227167308419,73
50,0.4423075682024957,83
24,0.9372104340084154,34
8,0.4198049302086456,40
55,0.8829057070607701,72
24,0.7983365366190557,40
92,0.7221537101757189,30
59,0.2109915328334856,87
35,0.42213714020968707,62
50,0.47233588980771524,64
21,0.12915680954796316,96
52,0.42242063677077335,64
87,0.33750891628331436,86
19,0.2723903109778776,46
76,0.5729772675950179,69
10,0.31264535971870366,78
69,0.06973955268664633,99
95,0.5292647943393057,23
68,0.6558164620087714,26
53,0.5620835551395579,66
57,0.36584211468678896,99
3,0.11542145059656428,69
33,0.6332981064052036,24
33,0.31688569471922634,73
70,0.6183224471128367,1
33,0.44077740543244015,43
41,0.5771877857846113,22
92,0.5347900110626816,32
30,0.15620518637394576,79
37,0.08589807223233359,97
21,0.7098135282329626,51
14,0.7846136991826951,93
42,0.11212745256404189,87
7,0.3726691293211454,8
89,0.9835149862023007,85
76,0.4321644989412391,96
46,0.6521504494054955,12
61,0.9697137784491788,43
67,0.20525108930789082,87
28,0.7610766316181466,22
48,0.3813028686405172,14
88,0.6904602006483831,91
19,0.817046648710275,59
71,0.7779074302803478,45
40,0.9047399677162867,21
20,0.030666525159134372,82
92,0.6105082388368556,86
43,0.9440492449889192,42
59,0.4843798743140416,88
52,0.9288393831074048,56
7,0.7858710457405086,70
48,0.05788466676072379,21
54,0.28627122063175603,69
82,0.9821087824525252,36
51,0.32003754466853396,17
95,0.3427550811787806,33
91,0.2820321524601953,56
35,0.232360057623207,75
92,0.7309508856360794,98
43,0.569465873291166,38
75,0.8977899621385744,18
87,0.5174302489793473,87
47,0.8535516831455551,34
86,0.18631134206929856,39
22,0.017712212621756596,48
15,0.46357205250673794,86
41,0.9567709052578837,31
86,0.3349171887503034,20
66,0.652820514476308,31
39,0.4043877001227616,36
76,0.3381431446408656,85
58,0.697893505422565,76
77,0.9014231081052624,21
4,0.29273583649498436,22
29,0.27076031858207494,62
82,0.8988775326611967,36
21,0.510349142593397,39
82,0.9832962798586062,86
11,0.9532940818519686,84
77,0.1621234508198821,6
34,0.9726900108951897,33
65,0.7896497343864024,78
78,0.35602873531823387,85
6,0.8680851207649498,43
20,0.9679700124394204,30
24,0.9944160112814894,76
73,0.4025007886520062,51
95,0.05235211190618727,97
43,0.18783618973535177,63
69,0.45999450355058324,46
70,0.17751105207650886,19
44,0.35256415471778235,7
28,0.2833168192231684,43
40,0.2644161547089826,88
29,0.9160992076646093,29
12,0.5730428690157576,16
28,0.9802834703608206,89
9,0.02894318862702039,16
39,0.8632681126862852,51
85,0.7659729806100491,65
73,0.4487005906649052,61
62,0.7631387234457431,40
3,0.44217020653839056,11
46,0.22639034720518691,71
17,0.09795990189687309,47
87,0.05405085883533667,74
57,0.917889124339342,1
99,0.7687509592041221,82
14,0.2605222484578712,40
44,0.5823038483977688,86
53,0.7025232716431155,31
96,0.31531745711432113,9
90,0.5496652544574127,63
14,0.6482487794921191,11
47,0.7533062550336003,71
56,0.5374213190178401,23
31,0.014491073537996835,46
51,0.48870611908234773,52
55,0.9838543491758152,73
18,0.46615859713954355,31
44,0.7494223189272089,19
88,0.3770191043740405,10
7,0.35983471054578187,43
8,0.3333633264165625,5
31,0.32827904913475947,15
24,0.08823447786946736,24
70,0.7618203501022255,20
74,0.19260343328145246,90
56,0.8231091884004434,52
1,0.9358793431635819,28
86,0.84762056061301,19
16,0.4937362714059288,6
94,0.10057900189564384,45
14,0.3169058893278279,10
38,0.4873272945329419,70
58,0.7489606079405792,59
92,0.5418295287964469,55
27,0.060661149230215594,79
17,0.7131059768972634,24
92,0.41587192709852794,36
66,0.10029028015726271,78
73,0.605098104327973,32
71,0.46934224362508037,81
17,0.9418820705888814,60
27,0.4011073012134426,17
98,0.892872439175825,33
98,0.5561763451264804,12
6,0.832618764068579,6
22,0.4092985242399162,54
30,0.5352641784708123,75
63,0.036443357249852704,30
33,0.0983488186252901,99
15,0.8844941575316784,55
89,0.2065193325825645,40
31,0.34277103986108004,94
38,0.37074608854520674,40
28,0.7485458523134902,74
76,0.3517551328463936,76
34,0.3198238081784087,42
78,0.6321358684416559,94
60,0.6898098259216153,69
95,0.8917071024829926,57
88,0.6225800701179057,82
94,0.8513513552103318,31
92,0.39311363066746374,27
55,0.11330821185312068,79
94,0.34910148026468424,67
72,0.23791498728037153,63
9,0.22474586669992236,23
25,0.35476623696310694,72
43,0.7309906818683108,88
42,0.4301934102744286,11
32,0.8083405831318904,84
92,0.9268584761930193,91
14,0.05791895687565696,16
79,0.3070618526022695,13
39,0.877617925395774,34
62,0.8451251776912212,51
72,0.7658856241388737,68
66,0.8404921804363131,53
38,0.30192974208147216,89
17,0.5308214939700656,63
97,0.8886643997110371,9
96,0.2024762937852883,15
28,0.041164157550602654,85
80,0.4201246467823301,34
45,0.5428425707273787,93
56,0.3497387032436039,34
68,0.045553068846529765,52
47,0.27044262066819014,63
5,0.1706547732867112,24
45,0.7884644041174763,95
27,0.5951561010917167,11
81,0.8846525279605096,44
6,0.45077757327206225,70
52,0.08076708971979663,50
17,0.14949143482964655,59
71,0.1829541604940541,43
72,0.10506635479880555,24
68,0.8365059082364895,79
84,0.23342662275662363,39
37,0.870509858836634,4
78,0.6653155761457367,50
61,0.9512445526290735,68
39,0.9639465775446621,16
29,0.2509206275021407,16
12,0.12906870193139086,41
71,0.477288976063731,73
61,0.40303386669500896,84
86,0.791042796758144,71
66,0.6392453056422928,80
64,0.813667828233414,77
79,0.25098100453341166,2
77,0.5627590519132945,92
3,0.6121422939871669,85
49,0.927708276152061,9
25,0.051374968744375527,98
41,0.5458012354064219,95
23,0.5639269537919451,22
6,0.2607024448477716,41
14,0.6385854481193087,45
6,0.6619172253184942,89
78,0.8200378148063711,65
21,0.6275021850330166,14
29,0.891628087187094,75
47,0.9921760082996866,99
11,0.3143277909100234,85
66,0.46086390388771326,84
46,0.43765171389125523,2
73,0.6199483901689999,98
72,0.3923451111971724,77
34,0.88182007742572,91
48,0.2134616567742903,51
2,0.13706848617313372,62
68,0.24257433974636444,74
50,0.8992452482698409,51
61,0.44080697637237654,39
3,0.7811111549926716,89
